n,p,k,temperature,humidity,ph,rainfall,label
121.1568496,57.61863003,152.0447077,10.24213209,27.33995805,8.578517469,238.518792,chickpea
48.76687425,57.03092715,148.5489584,10.24870933,97.92659633,3.521637538,110.7994682,chickpea
0.09499776899,38.6590785,34.53744531,10.25822188,89.59264439,8.727128535,282.9091012,rice
46.67522623,98.57600261,18.34767736,10.25970064,32.98238203,7.553298047,258.1219247,pigeonpeas
86.76011933,34.48466106,14.53157763,10.26436411,29.7283453,4.621854333,222.6681236,coffee
107.5545285,137.2568619,199.8232585,10.26499533,42.96401685,4.608810653,46.38529156,watermelon
37.0,18.0,12.0,10.2708877,90.19147747,7.401121811,106.6955204,orange
79.41842968,15.02821438,9.493157063,10.31156522,43.1750648,7.987764261,158.4809516,orange
98.25486387,81.10342606,49.76332901,10.31328102,39.88110806,7.267157026,148.1714737,banana
92.6290882,20.09004732,119.7407754,10.31759093,51.44357065,5.997591886,105.4012373,chickpea
63.88462208,15.12872144,148.9697514,10.31799008,16.46801757,7.742261041,94.4963592,chickpea
131.3543372,48.20164947,114.9774613,10.3301467,19.0616343,9.098303208,281.6360276,chickpea
27.50217091,26.78321446,27.49055443,10.34130726,49.47568787,9.86281764,103.7490366,mango
107.9300284,47.92919528,142.1342284,10.3415321,28.30660684,4.611094848,74.34970781,chickpea
21.14166233,86.58708067,194.4145749,10.34288682,50.08826259,8.013415657,100.8289287,chickpea
83.42189841,47.41399853,117.8101853,10.34341418,68.10535175,3.533113605,238.5755989,chickpea
41.79009957,51.81472348,52.78907052,10.34440483,94.16519264,8.007379934,226.3502761,papaya
77.91310048,139.8656164,20.25385221,10.35264171,39.07499045,6.572786022,91.36517128,maize
82.27670056,66.45257003,197.8098869,10.35324436,43.38104296,7.839976473,126.8011213,chickpea
32.0,25.0,9.0,10.35609594,93.75652041,7.796034006,101.1456947,orange
83.14398963,25.19234569,115.4024479,10.36598292,97.77668382,6.093234839,262.1213661,coconut
20.84446856,83.67514743,41.63494466,10.37847942,61.79745542,9.036627485,42.16975424,lentil
23.11850495,91.5507869,111.5532779,10.38358114,45.81572837,9.070949428,155.5962305,chickpea
110.0558474,110.444306,31.73271781,10.39176918,29.46833246,7.411767357,160.3949788,coffee
41.77109087,72.98901042,62.83990951,10.39394227,16.99318581,8.976008039,241.596262,chickpea
132.9818138,24.25234377,63.23134049,10.39589836,72.11775878,8.631927426,120.9011145,chickpea
40.73722084,13.07624706,198.2010708,10.42634268,44.26000341,3.846397202,124.7246179,chickpea
125.0640729,96.42763743,25.52577824,10.43374648,30.77699728,3.921041531,269.9497662,banana
61.54735197,16.099734,63.82109908,10.43903724,84.76535256,6.648992187,59.75434479,chickpea
110.2528081,62.58481945,110.1795531,10.4394946,98.83482356,4.509745489,287.0448377,coconut
83.39885154,121.3507854,196.2396697,10.43955919,51.38139041,9.574313036,51.04479799,watermelon
40.13133104,144.8466361,43.41200259,10.44039831,83.33249417,9.750812056,45.42350297,lentil
101.9335086,69.03834017,43.37030409,10.45618841,78.5650853,6.309911874,84.32521197,chickpea
101.0596544,21.71197145,185.8663748,10.46290301,15.53377153,8.290871601,283.4211328,chickpea
96.04077369,68.39538775,100.222274,10.46367902,55.01236538,5.343205702,67.28049038,chickpea
126.0290397,18.55963559,38.67420443,10.47011067,24.55766108,7.052020111,31.58440563,kidneybeans
44.0182949,143.8279163,12.43165045,10.47675752,18.4691125,8.098020633,194.2980975,kidneybeans
112.9287798,85.45069679,109.1288578,10.49098456,23.99590654,8.203498639,205.8779822,banana
122.9959751,8.556045893,198.310941,10.49290754,37.35431172,4.959561667,290.5827317,coffee
38.57188528,45.14191039,118.4004127,10.49501282,78.02954868,4.903871626,60.25576353,chickpea
94.70397673,76.85479734,91.05616748,10.51410125,30.88123923,7.857682315,159.477716,banana
78.79771912,9.857422476,72.85361644,10.5329276,26.84834312,6.136465103,146.23181,chickpea
63.3589399,135.453366,23.03689659,10.53903351,45.63963167,8.517914454,188.1858446,pigeonpeas
19.77233233,119.7251156,55.67060351,10.54661565,52.67044204,4.772868617,201.64777,pigeonpeas
26.27473904,127.8825202,91.84848855,10.56239885,16.89368554,4.905988841,275.9424832,chickpea
112.4518766,36.25927458,48.04524368,10.56677153,91.41966122,5.753461062,287.5426387,rice
33.49865507,66.4148369,195.1722709,10.5681527,20.93222036,4.029627575,226.4074751,chickpea
121.4253649,63.31016787,110.2937918,10.57134764,43.74117754,6.41498141,263.6572228,chickpea
82.14579069,113.1798639,13.94791517,10.5724829,67.31823738,7.737930413,56.86250728,maize
139.5511537,22.39350181,67.16610623,10.58038311,94.36225335,5.991873258,137.0574303,coconut
26.20711617,102.7674793,45.74828781,10.58848803,43.44689738,6.379997457,49.84753723,lentil
86.38141509,78.04185203,43.68224633,10.59182066,41.50063013,6.348737569,73.1554915,banana
27.90447225,86.10015451,127.6265175,10.60091907,20.11350991,5.298129699,219.7616956,chickpea
9.344778095,21.83405528,10.62488198,10.60341718,84.0365846,8.799515883,31.42977406,mungbean
102.6438405,8.315320011,133.8696049,10.6074472,69.77612249,7.72742349,163.3218701,coffee
33.56531734,46.14713123,133.2394865,10.60839114,43.40187559,6.306159449,103.2292066,chickpea
9.150534317,11.65472624,73.13337687,10.61602511,19.58979432,7.69202976,77.17514613,chickpea
12.75868584,18.96200672,170.0284483,10.62717159,51.22374641,6.145712004,63.84005192,chickpea
0.5058581932,47.54960767,120.649535,10.62723919,24.71369377,5.999972885,57.75076466,chickpea
83.85743812,128.8369656,72.25699515,10.64135104,81.83899686,9.917115422,82.24002899,banana
68.78781367,102.0051985,45.45385761,10.64175278,21.09599612,8.411544708,213.6496311,kidneybeans
82.34093622,80.92957031,111.5680972,10.6568556,73.70637439,5.212294073,232.4953423,banana
23.35200774,27.49833222,28.73906373,10.66435741,36.48093705,5.773602997,180.2343534,mango
57.08036145,66.17851158,14.65516722,10.6689203,27.2419807,8.772589866,67.56864477,kidneybeans
128.5361709,18.10391576,125.390413,10.66973766,22.42631673,6.685792941,131.2949028,coffee
75.00753389,44.78654933,82.48880241,10.67263325,62.53039569,5.883545806,104.6103848,chickpea
103.0218836,96.49706801,145.4263171,10.6740987,55.85920707,7.801461421,49.05367749,banana
27.74088872,82.91565392,27.61168647,10.67635067,49.18672085,9.22496155,153.9289655,pigeonpeas
49.45751863,101.5487621,198.7568871,10.67759118,46.26890987,8.98850847,79.14772699,chickpea
89.38243737,39.69968038,177.4674788,10.68152697,68.97422916,6.655249429,53.8947201,watermelon
92.8967583,89.26419054,97.33735589,10.68184987,16.50008376,8.704097341,83.86629991,chickpea
46.07445227,7.119220898,13.89066939,10.68786394,72.24762668,9.518762101,129.5039942,orange
128.8989044,97.89143389,107.5901662,10.69380913,79.60472529,5.912827437,126.711313,banana
84.39846934,143.8045271,64.95527678,10.69537644,70.834791,8.969848315,294.0968882,banana
44.49944966,7.927487329,56.15340708,10.69661191,66.86177181,9.022120509,245.8708918,coffee
13.60330161,70.17610865,128.3315965,10.69951897,30.06101983,9.049886223,295.9062808,chickpea
131.8277737,105.075971,134.3976442,10.69971602,64.410998,7.821351418,129.9038818,banana
47.02179869,32.71136144,10.46574777,10.70009699,43.56145718,5.16115192,48.97996958,orange
110.1821522,44.71088793,195.9605036,10.70414068,20.30180055,4.676882836,92.98409133,chickpea
138.1512034,85.89294043,115.4848404,10.70572145,78.41536143,7.652457136,92.91026847,banana
83.40935163,106.5717798,199.9295647,10.72377287,80.39561901,6.344224178,192.7541012,banana
36.118445,89.49256307,25.87343652,10.72552096,97.81912294,6.893845727,195.3812052,coconut
38.57709006,67.48350109,9.104506648,10.72624274,14.59550074,6.820385205,178.7196762,kidneybeans
50.47952404,73.66763294,52.07064146,10.72735155,77.18871025,4.877616248,282.1981292,rice
57.03671251,81.66699376,186.3770376,10.73368283,24.11409546,4.729269609,122.6320355,chickpea
35.98701371,87.23639269,51.06317285,10.73680179,34.78320141,6.412497063,72.42262955,chickpea
47.51873644,71.08847858,142.2655482,10.74026691,84.21853986,5.134616553,223.4377222,rice
8.730540941,88.84496909,110.9568765,10.74559244,96.98025179,4.57020882,286.9072616,coconut
70.25937521,13.18446649,22.49394896,10.7460917,17.23413338,9.141741538,237.0005028,kidneybeans
7.621241643,97.3853016,29.38401775,10.75112621,61.64671413,9.735100664,194.3857837,pigeonpeas
99.83995389,75.62304139,128.9585416,10.75208918,55.80458645,8.331295886,93.1454603,banana
63.34811335,129.5225053,73.04850548,10.76983364,88.99332779,6.588552943,203.9005222,rice
47.45499059,109.2053622,68.35148817,10.77051976,69.70689044,4.138619738,173.4628427,banana
54.5248795,89.56824961,154.9229569,10.77531591,76.7541618,6.152525978,262.4220524,chickpea
75.89642937,130.1791861,11.82132578,10.782567,62.11522412,8.659963928,220.6777981,pigeonpeas
123.6601145,65.25697426,41.00803571,10.78383506,32.99678042,9.62629657,254.1251812,coffee
102.2972186,77.35480776,32.27710689,10.7843831,83.96246386,8.056230266,261.1044115,rice
1.0,17.0,6.0,10.78689755,91.38411917,6.8198271,117.5293447,orange
15.51592628,44.39871936,183.1873945,10.79776588,63.69649292,8.651791857,297.6123222,chickpea
60.21834066,32.16971908,92.55762355,10.80326011,56.02559981,9.870661825,219.4722689,chickpea
11.72974714,92.75890261,77.50935413,10.81717754,45.72349002,6.219626748,91.4327751,chickpea
73.23091933,65.03841364,96.78198107,10.81896224,34.76565117,6.774943815,216.8743918,chickpea
29.10869408,45.05857031,21.77375105,10.8200698,53.2898149,4.08361417,102.3021024,pigeonpeas
134.2767173,14.13781227,128.4642207,10.83084378,48.00864657,3.847904255,236.9967599,coffee
33.02891184,13.00332306,43.52603869,10.83147078,26.3189757,5.690095655,254.3517718,kidneybeans
127.5873547,79.20532958,104.3183266,10.83207105,58.53617846,7.212489785,151.0929586,banana
66.45908531,49.36389935,181.6737779,10.83504467,28.15284149,9.789012009,123.5832955,chickpea
133.3331578,66.48761976,70.41230043,10.83531401,36.90021346,5.146146461,188.3405908,coffee
48.239165,15.59047131,78.06354219,10.83560149,17.19551274,5.673261301,70.04889597,chickpea
125.2951369,79.12606396,111.7614942,10.83674087,26.83054564,6.130890557,93.2563773,banana
41.88994517,104.9539519,13.44320117,10.84196448,38.6007425,9.35523588,160.6433985,pigeonpeas
102.5468879,40.31199688,111.6543762,10.86646369,84.04361889,8.97456157,268.4014415,rice
18.4293907,101.9439967,75.96206179,10.86703757,95.91846968,7.983240925,295.404649,papaya
129.3692328,7.525725719,137.781737,10.87266183,31.47295545,5.056435875,83.81164301,chickpea
42.16262239,22.7820891,134.3685498,10.87668541,35.97134236,6.821332795,50.64757654,chickpea
132.6304966,52.77515994,101.4434296,10.87734687,49.97562355,4.257719109,50.09769127,chickpea
77.59686418,18.41506589,120.9167643,10.88245639,87.57615727,8.626849017,270.9977643,rice
129.8130085,125.3772243,69.02499753,10.88627105,30.83039653,5.276009659,160.3204493,coffee
53.2424761,83.20206521,15.00272227,10.89068236,14.39160043,7.026285531,215.846409,kidneybeans
126.2807843,76.56945111,145.4188786,10.89882807,60.58125588,6.079742015,51.23476072,banana
11.36444102,96.24587843,170.9256174,10.89942421,28.87089546,4.23628,217.0890733,pigeonpeas
9.573286262,133.6671942,103.6480003,10.90389946,99.16803368,6.651139067,71.23052778,blackgram
118.5645287,124.9070035,67.42883532,10.90844932,68.5502608,5.800048138,240.9440573,coffee
111.4419158,89.42671319,91.34012681,10.90863031,54.25661533,4.435847625,58.89508836,banana
4.734665384,6.875837144,110.043759,10.91033051,64.31292405,8.504802478,282.7348152,chickpea
62.08633407,109.3654181,15.27032682,10.91165679,54.07453584,7.224090636,60.95363481,maize
108.5138952,85.82593476,175.551786,10.91632523,17.18684828,4.563224171,251.4890155,chickpea
43.72946459,6.151258647,56.27558117,10.91964354,90.00900298,8.404211171,293.7625368,rice
37.12887086,46.31157157,102.8677161,10.92051783,93.58954134,5.183717443,85.90188543,chickpea
95.80343873,99.1407215,133.8277283,10.92109881,89.88375953,7.130943834,63.52577801,banana
115.7686436,82.71371953,48.8406843,10.93039544,96.98616874,6.300686975,176.992744,papaya
12.48556456,49.92787647,143.3377845,10.95212914,67.6910448,6.093098685,272.5306523,chickpea
18.35613568,83.71092908,186.9765078,10.96406276,63.39069503,7.992967043,129.8181145,chickpea
1.073453871,109.2502342,95.94021334,10.96958713,24.00233313,3.872950296,119.4638895,chickpea
38.82617219,52.86245764,112.2684632,10.97176295,53.13920957,7.987184976,297.5692341,chickpea
2.874399154,82.83772625,99.38246105,10.97257214,24.09686155,7.758045118,55.11528551,chickpea
70.66037128,71.07993238,11.58705527,10.98045073,97.7860856,6.355964708,238.6427574,coconut
128.2355595,99.70760229,36.6491372,10.98131718,90.08376442,7.638990652,134.3094581,banana
44.60421873,69.94040303,143.8923378,10.99159333,45.79555906,8.90513631,247.2564731,chickpea
30.85790911,5.429995062,107.0741915,11.00186022,51.2059907,8.936207502,221.8929508,chickpea
35.98863557,81.15829338,157.5845633,11.00372728,21.72675175,7.708423262,44.10358562,chickpea
123.9121467,139.8256133,37.60607486,11.01134448,82.89789895,4.860062621,290.6831861,rice
35.90902252,77.1570871,163.2926814,11.01174777,72.54255678,3.855942933,40.83427527,chickpea
1.845357972,81.47422602,120.8267445,11.01280482,72.03849944,7.343406551,279.8352392,chickpea
71.19134618,71.29425875,178.0238662,11.02602273,61.19419584,3.858363509,41.38458222,lentil
5.0,8.0,5.0,11.03367937,92.22706805,6.562594972,112.7715925,orange
73.202777,132.7012692,15.96587168,11.03606134,25.90264454,6.393513864,58.99376421,kidneybeans
84.50190885,108.8110201,86.40617142,11.04095974,86.38015851,8.536480397,72.1613359,banana
101.0193961,102.2000044,136.5319407,11.04528364,41.49322016,7.584469745,51.13699532,banana
60.16275413,115.1606564,45.02799101,11.05448451,23.59298628,5.716897176,217.1817014,kidneybeans
54.7172295,45.32865621,13.56014416,11.065931,40.80329395,9.706864436,179.2881661,pigeonpeas
4.368287147,105.6388059,115.6654856,11.08411442,23.42642729,5.673331326,242.3099662,chickpea
50.42401666,82.37467713,87.76192223,11.08878213,92.08860659,6.407837575,286.5353676,papaya
16.73004666,64.86357981,115.8441958,11.1072416,41.17142529,6.109747755,106.5593331,chickpea
25.65082339,39.35135141,28.73613684,11.10838731,44.15181071,9.165231476,249.1572591,pigeonpeas
25.85416801,38.43249523,29.77540046,11.11404172,89.77937419,8.831357062,296.3461206,rice
82.53657784,32.70558532,18.25834871,11.12379977,95.49347553,4.897964698,276.8504939,coconut
107.648632,77.75711894,24.02001513,11.13013999,84.18400318,4.557112028,202.6108431,rice
68.60413174,73.51397403,204.8425354,11.13553509,77.51827944,5.61157754,57.61101099,chickpea
34.55445713,31.58835592,183.9500982,11.14036762,58.51280569,8.026515244,34.61375121,chickpea
119.1833268,119.1985658,31.30946151,11.14206778,23.80938141,5.20567564,189.2006335,kidneybeans
120.8733554,85.0982475,118.2224632,11.15728891,26.28166673,6.908367754,89.73914435,banana
135.3043546,6.546550374,52.99003175,11.1645008,54.27890119,7.956828179,272.8206664,coffee
91.45282006,10.52614564,155.7565854,11.16509933,19.5321404,7.871814927,291.721146,chickpea
49.6385779,88.06787684,168.0625132,11.17018979,85.51370095,5.813768634,260.9904824,chickpea
139.7870803,71.11169488,150.5715293,11.18218894,75.83993289,9.567974976,261.2961672,banana
5.141444613,63.44570266,28.26196931,11.18219661,20.21832657,3.641391423,220.3053245,kidneybeans
66.72835071,71.38824727,87.63312334,11.18870095,39.81094102,5.472809014,205.2290275,chickpea
126.8646349,53.13227829,31.11417403,11.19990458,20.4745286,5.322552297,214.7365222,kidneybeans
104.2398807,128.7830193,92.61074907,11.2018177,17.55240202,6.181249019,176.6489938,chickpea
72.94329412,122.8066133,12.80350196,11.20596385,31.82634888,7.280635764,68.27634513,maize
17.61486124,38.1151262,113.073434,11.20881122,41.53838297,8.444773947,115.7503427,chickpea
78.13669418,81.22187542,47.68632232,11.21177525,81.18238217,9.694298891,231.8646221,banana
133.2156681,106.3172881,9.370942201,11.23334931,60.90202559,7.214132243,215.8124479,banana
106.2275198,53.39412539,130.0020783,11.24060308,38.25412808,7.768102752,138.4296141,chickpea
111.7402033,111.4263782,43.45161265,11.24840859,42.50861677,5.882028778,195.5724317,coffee
18.97642032,106.1429123,13.72906063,11.25516631,39.46190957,6.346715035,65.90611574,orange
125.7920821,74.00134253,40.4734352,11.27740606,62.2227192,7.000690848,96.85927153,banana
62.28142143,41.21867485,176.7581299,11.27856236,81.08903318,8.275482617,40.71254091,chickpea
32.57869502,59.95793395,61.51745908,11.27973927,68.50838082,5.480904827,290.446148,rice
62.19125555,118.083251,23.50231887,11.28081713,88.77952555,8.552571275,86.4508655,maize
139.5918782,40.38086194,74.17759035,11.28088892,15.76905677,5.095935024,42.21656084,chickpea
17.59919129,77.22012602,13.37069549,11.28357162,54.69358882,8.737620527,119.8019101,pigeonpeas
22.29835165,107.2778551,22.4188148,11.28600467,93.11676143,9.306730467,221.4856073,papaya
13.4088145,76.66432549,37.01710088,11.29318952,97.652346,6.639259612,48.85276595,papaya
82.68693739,34.04459545,161.8832966,11.29352109,39.62492226,7.343159413,236.5098674,coffee
9.611036444,67.83295544,25.86403829,11.30085605,95.9332368,6.520420938,266.1746965,papaya
71.3290412,93.97553565,189.3891961,11.30229201,38.90804799,8.188886248,273.1333677,chickpea
101.4947587,131.7942069,63.02726602,11.30230339,55.95265498,9.869254087,125.5210349,coffee
93.88316017,29.38445641,7.445011517,11.31476059,23.25941093,8.740243323,266.9889443,kidneybeans
127.1334299,15.63763388,105.1932322,11.32935645,52.05197882,7.329445144,233.2992461,coffee
16.52796154,14.62786833,171.8648733,11.33310511,48.0473174,5.542702763,51.33841475,chickpea
128.5182427,94.58203108,190.0710553,11.33871864,81.61611268,9.404909084,73.90784345,banana
